tweet_id,text,fairness,non-moral,purity,degradation,loyalty,care,cheating,betrayal,subversion,authority,harm
2.63753e+17,thanking god for his grace and mercy sic sandy recovery rebuild,0,0,0,0,0,1,0,0,0,1,0
9310.0,fat ass hoe holding up the machine,0,1,0,0,0,0,0,0,0,0,0
5.41695e+17,we need justice and liberty for all san jose stands with ferguson san jose ferguson black lives matter,1,0,0,0,0,0,0,0,0,0,0
7.10303e+17,you started this leftists black lives matter threaten massive riots largest civil disobedience act of the,0,0,0,0,0,0,0,0,1,0,0
6.25816e+17,people are not hashtags dear gods and goddesses please take care of ralkina jones soul black lives matter,0,0,0,0,0,1,0,0,0,0,0
5.90611e+17,more probes baltimore is asks to direct to investigate freddie gray is death,0,1,0,0,0,0,0,0,0,0,0
12100.0,in my opinion every bitch gay,0,1,0,0,0,0,0,0,0,0,0
5.46154e+17,hurts the heart to see this kind of cruel inhuman shit black lives matter,0,0,0,0,0,0,0,0,0,0,1
3.59181e+16,is desperate and a coward he is watching implode his beloved party and is throwing anyone he can out of the lifeboat to try to save his own ass,0,0,0,0,0,0,0,1,1,0,0
5.94059e+17,see they are killing us literally and it is a state of emergency because we said no more america baltimore uprising,0,0,0,0,0,0,1,1,0,0,0
8.31711e+17,american veterans deserve our unconditional support however mc cain was a traitor then and he is a traitor now,0,0,0,0,1,0,0,1,0,0,0
5.21907e+17,in ferguson coordinated disobedience as protests evolve ferguson black lives matter mike brown ferguson october,0,0,0,0,0,0,0,0,1,0,0
6600.0,how you going to talk shit from another state that is dat pussy shit,0,1,0,0,0,0,0,0,0,0,0
6.64895e+17,much competition corruption incompetence if you wanna be rich you got ta take risks be open minded not follow what everyone else is doing check mark,0,1,0,0,0,0,0,0,0,0,0
8811820000000000.0,highly stressful experiences including family separation can cause irreparable harm to lifelong development by disrupting a child us brain architecture i suffered this stress as a child and have had chronic depression my whole life,0,1,0,0,0,0,0,0,0,0,0
3.1317e+16,respect mr president trump as all good patriots should no such peasants shall pass treason in my presence pro deo et patria i promise its possible,0,0,0,0,1,0,0,0,0,1,0
8.21913e+17,i respect those who serve to protect and defend our country more than anyone united states,0,0,0,0,1,0,0,0,0,0,0
5.92208e+17,wtf who am i,0,1,0,0,0,0,0,0,0,0,0
15658.0,i hope a bird shits on your face bitch,0,1,0,0,0,0,0,0,0,0,0
7.32216e+17,ignorance is not a virtue blue lives matter not black lives matter trump a mr non of your business,0,1,0,0,0,0,0,0,0,0,0
2.63134e+17,at user at user shame obama didn t show leadership re benghazi attack,0,0,0,0,0,0,0,0,1,0,0
4.16903e+17,quiet acts of sacrifice and honor are more likely to bring us respect than a popular decision or action success,0,0,0,0,0,0,0,0,0,1,0
6.57807e+16,my timeline is literally black panther fergie then boom tweets smh he can not help himself i swear lol that is not my prez,0,0,0,0,0,0,0,0,1,0,0
6.77929e+17,demanding justice black lives matter justice for mario woods fire chief suhr black lives matter,1,0,0,0,0,0,0,0,0,0,0
2.06578e+16,soulless coward leave all grieving widows alone you do not have empathy or compassion for our heroes you time draft dodger,0,0,0,1,0,0,0,0,1,0,0
8.40105e+17,only scumbags cheat,0,0,0,0,0,0,1,0,0,0,0
8.40987e+17,being faceless sometimes is not an act of mischief but to limit distractions,0,1,0,0,0,0,0,0,0,0,0
674.0,alex from target gets a million retweets but chris from walmart ca not even get a bitch to text him back,0,1,0,0,0,0,0,0,0,0,0
9061330000000000.0,bbc world theresa may foxnews trump tariffs turns out defending donald trump for years is excellent practice for defending putting kids in cages cnbc udd udca cbs news msnbc cnn gma newshour bbc news uniteblue nbcnews foxnews trumps kidnapping children,0,1,0,0,0,0,0,0,0,0,0
2.6263e+17,all things being equal frankenstorm is a great hashtag,0,1,0,0,0,0,0,0,0,0,0
7.1049e+17,please pray for shaktiman and develop empathy and compassion for all living beings created by the god you so believe in all lives matter,0,0,0,0,0,1,0,0,0,0,0
5.94261e+17,so the black driver of the paddy wagon is charged with nd degree murder talk about black on black crime baltimore riots black lives matter,0,0,0,0,0,0,0,1,0,0,0
5.85244e+16,here us a fun tuesday night activity any time spouts lies during his sotu take a shot ude udd,0,0,0,0,0,0,1,0,0,0,0
6.14193e+17,all lives matter pensando americas la rebelión negra en eeuu cubadebate,0,1,0,0,0,0,0,0,0,0,0
7.51489e+17,no violence this kind shit must stop all lives matter racism hate fear all in death remorse and more hate end violence everywhere,0,0,0,0,0,0,1,0,0,0,1
6.305e+17,disgusted at protesters who stormed bernie sanders he is right all lives matter davy v,0,0,0,1,0,0,0,0,0,0,0
8911.0,dead af stupid bitches still talking shit,0,1,0,0,0,0,0,0,0,0,0
5.93164e+17,teachers please consider searching ferguson syllabus to talk about the tragedy of freddie gray is death as students strug,0,1,0,0,0,0,0,0,0,0,0
6.63697e+17,trooper is act of kindness was amazing blue lives matter all lives matter,0,0,0,0,0,1,0,0,0,0,0
7.10144e+17,never trump black lives matter trump gop go pe with trump is threat of riots if i lose trump passes from clown to a traitor to our peaceful electoral process,0,0,0,0,0,0,0,1,0,0,0
6.74622e+17,only cowards kill the unarmed and innocent all lives matter only people like you make fun of hurting and killing sickening,0,0,0,0,0,0,0,0,0,0,1
990.0,mimi too old to be covering her titties during sex bitch you childish,0,0,0,1,0,0,0,0,0,0,0
6.65705e+17,sky news security expert said french police were world class after they waited hours to storm theater after most ha,0,1,0,0,0,0,0,0,0,0,0
2.44424e+16,state run will also ignore when is carted off in handcuffs they will report that he us going for a brisk walk,0,0,0,0,0,0,1,0,1,0,0
5.42076e+17,talking about injustice shouldn t upset you the injustice should black lives matter,0,0,0,0,0,0,1,0,0,0,0
5.83221e+16,exactly how i feel,0,1,0,0,0,0,0,0,0,0,0
6.06861e+17,wakeupamerica stop corrupt politicians corrupt media is corrupt paid liars vetfirst alllivesmatter,0,0,0,0,0,0,1,0,0,0,0
5.46928e+17,the vast majority of law abiding citizens black or white do trust them all lives matter,0,1,0,0,0,0,0,0,0,0,0
4.50352e+17,the real threat to our democracy is the ever increasing inequality in our society and the opulent lifestyle of some leader,1,0,0,0,0,0,0,0,0,0,0
3.66734e+16,how is that maga going for you now udc uddfa udc uddf,0,1,0,0,0,0,0,0,0,0,0
2.62587e+17,hey mayor bloomberg it is only a mandatory evacuation if you willfuly obey authority you can t just enforce that sandy at user,0,1,0,0,0,0,0,0,0,0,0
6.42976e+17,unite blue unite blue unite blue some whites are not pure evil black lives matter blue lives matter all lives matter wake up amer,0,1,0,0,0,0,0,0,0,0,0
3.22938e+16,i am glad has not exhibited predatory behavior disdain for women or subversion of the law trump sex predator,0,0,0,0,0,0,0,0,1,0,1
6.49624e+17,credit card fraud banks guilty black lives matter black twitter,0,0,0,0,0,0,1,0,0,0,0
2553.0,answer my snapchat faggot butthurt,0,0,0,0,0,0,0,1,0,0,0
6.27598e+17,wv roe v wade did not legalize butchery defund pp pjnet wake up america all lives matter,0,1,0,0,0,0,0,0,0,0,0
6.70688e+17,cnn obama aclu ap un black lives matter chicago because of you racist oppressive corrupted thieves and murderers liars greedy pigs,0,0,0,0,0,0,1,0,0,0,1
16957.0,bitch you been addicted to this for years lmaoo,0,1,0,0,0,0,0,0,0,0,0
5.96064e+17,time for some shoutouts who was the first person to tell you about us feel free to tag them,0,1,0,0,0,0,0,0,0,0,0
3168.0,next update would be amazin if two celebrations were added shirt off we will take the yellow and the rko,0,1,0,0,0,0,0,0,0,0,0
5.13114e+16,so eminem coach pop and robert deniro personally attacked and he doesn ut say a word but black nfl players peacefully kneeling are sobs and needs to be fired see the pattern,0,0,0,0,0,0,1,0,0,0,0
7.8429e+17,injustice anywhere is a threat to justice everywhere zaria massacre free zakzaky,0,0,0,0,0,0,1,0,0,0,0
12071.0,i am a have to fuck with my nigga omar about those weed brownies,0,1,0,0,0,0,0,0,0,0,0
16798.0,nd yellow card issued for temple,0,1,0,0,0,0,0,0,0,0,0
5.94156e+17,mt reading poems written by baltimore th graders on their feelings re freddie gray baltimore uprising,0,1,0,0,0,0,0,0,0,0,0
5.48774e+17,i wrote the solution teach kids to respect police and not violate the law it is simple black lives matter all lives matter,0,0,0,0,0,0,0,0,0,1,0
7.51455e+17,when did we stop being human all lives matter blue black white we are all important dallas friday reads dallas police all livesmatter,1,0,0,0,0,0,0,0,0,0,0
5.90615e+17,the baltimore police said there is no evidence of force in the death of freddie gray can a spinal cord snap on its own wit,0,0,0,0,0,0,1,1,0,0,0
2.65232e+17,impressed by resilience peace and gratitude today my cold broken island strongisland brooklyn sandy,0,0,0,0,1,1,0,0,0,0,0
1148.0,smdh eagles fans you a bitch hey giants fans victor cruz is over dance to that hey watch it,0,1,0,0,0,0,0,0,0,0,0
5692.0,that is why youz a yellow bone,0,1,0,0,0,0,0,0,0,0,0
5.3785e+17,unconscious systemic mass genocidal destruction of a culture black lives matter,0,0,0,0,0,0,0,0,0,0,1
198.0,birds your grandkids may never see thanks to climate change climate,0,1,0,0,0,0,0,0,0,0,0
7.51538e+17,all lives matter people animals insects sea life the planet in general you know,0,1,0,0,0,0,0,0,0,0,0
4.2973e+16,unlikely banned words treason,0,1,0,0,0,0,0,0,0,0,0
5.93549e+17,nothing screams justice like destroying your own town and stealing innocent people is property baltimore riots,0,0,0,0,0,0,0,1,1,0,1
8.30222e+17,it ill becomes us to invoke in our prayers the blessings of god if we in turn will not practice compassion towards our fellow creatures,0,0,1,0,0,1,0,0,0,0,0
6.61578e+17,retweet if you love the military and man is best friend,0,1,0,0,0,0,0,0,0,0,0
5.91721e+17,baltimore pd freddie gray not buckled in during ride police failed to get medical attn in timely manner the lead,0,0,0,0,0,0,0,1,0,0,0
6.9633e+17,stop corruption in politics stand up against corporate greed feel the bern is cfor bernie nh primary sc primary black lives matter after hillary negotiated a soft tax evasion settlement with they paid $ million,0,1,0,0,0,0,0,0,0,0,0
7.97613e+17,is the spiritual industry too empathetic to have good advertising,0,0,0,0,0,1,0,0,0,0,0
5.92516e+17,smiling face with horns baby angel medium dark skin tone construction worker medium dark skin tone i have seen you around school stranger though,0,1,0,0,0,0,0,0,0,0,0
8.28901e+17,defense contractors love to invent the myth of insecurity to justify wars and destruction in the name of security,0,0,0,0,0,0,1,0,0,0,1
1.18797e+16,byebye donald you are sunk now,0,1,0,0,0,0,0,0,0,0,0
6.54113e+17,all lives matter dem debate black lives matter is a fraud and a sham distorting a valid end ending police brutality with race nonsense,0,0,0,0,0,0,1,0,0,0,0
5.88125e+17,god this sucks i really wanna draw c c c cries over arm,0,1,0,0,0,0,0,0,0,0,0
7.52044e+17,blue pill all lives matter red pill black lives matter are terrorists woke obama is stoking racial tensions to declare martial law,0,1,0,0,0,0,0,0,0,0,0
8.31871e+17,prosecute all leakers harshly they view necessary change as bigger threat than,0,1,0,0,0,0,0,0,0,0,0
8412.0,bro i am bored then a hoe rt,0,1,0,0,0,0,0,0,0,0,0
6.13904e+17,daryl coley integrity black lives matter,0,1,0,0,0,0,0,0,0,0,0
7.65354e+17,rot in hell you moronic rat,0,0,0,1,0,0,0,0,0,0,0
5.65536e+17,rip deah yusor razan no people in this country should have to endure the consequences of senseless small minded hatred all llivesmatter,0,0,0,0,0,0,0,0,0,0,1
7.55023e+17,blm is fubar blacks obey the law and condemn lawlessness police will let them be,0,0,0,0,0,0,0,0,0,1,0
6874.0,try this one mikey none of that hick shit,0,1,0,0,0,0,0,0,0,0,0
5.93648e+17,the media will only show you what they want to show you do not believe what you see on tv baltimore uprising,0,0,0,0,0,0,1,0,0,0,0
5.32573e+17,o god let our hearts remember you tongues thank you limbs obey you be safe from ill consequences when not occupied w,0,1,0,0,0,0,0,0,0,0,0
2.63332e+17,as god fearing christians we have to be wondering if sandy is a warning not to elect a president that follows a false prophet gop,0,0,0,1,0,0,0,0,0,0,0
5.29074e+17,let me be your hazel grace,0,1,0,0,0,0,0,0,0,0,0
5.8566e+17,inequality injustice police brutality child prn war st brandon jones cleveland black lives matter killer cop oh,0,0,0,0,0,0,1,0,0,0,0
1.29674e+16,i am a little jealous of the prank caller i would love an audience with to make my case for endorsement sure i am an outsider not running in a major party but i think that makes me a great choice to work with the president and bridge the party gap in congress,0,1,0,0,0,0,0,0,0,0,0
5.9495e+17,hate when people swear they know fucking everything and when they wrong they can not accept it unamused face,0,1,0,0,0,0,0,0,0,0,0
5.50171e+17,white privilege is seeing a racist unjust system centuries of oppression n thinking ya but sunburns hurt like a bitch black lives matter,0,0,0,0,0,0,1,0,0,0,1
7.01569e+16,is a traitor trigger a liberal in words,0,0,0,1,0,0,0,1,0,0,0
7.83421e+17,holy run,0,1,0,0,0,0,0,0,0,0,0
5.94476e+17,turn your attention to seattle the baltimore uprising has arrived in the pacific northwest freddie gray,0,0,0,0,1,0,0,0,0,0,0
13890.0,oh you got a new bitch you think you got a new bitch,0,1,0,0,0,0,0,0,0,0,0
9766.0,good they trash niggas ate most of my chips ahoy cookies and the cookies have not been in the house hours yet,0,1,0,0,0,0,0,0,0,0,0
6.29447e+17,the insidious violence of all lives matter,0,0,0,0,0,0,0,0,0,0,1
6.33452e+17,black lives matter mainstream america does not really care about black on black crime or all lives they re jus anti black talking points,0,1,0,0,0,0,0,0,0,0,0
6.67795e+17,we must remind the world that islam is a religion of peace which condemns terrorism ce fternoon terrorism,0,0,1,0,0,0,0,0,0,0,0
5.40953e+17,al anaam verse remind mankind lest a soul be destroyed by what it earneth it hath beside allah no protecting ally nor intercessor,0,0,1,0,0,0,0,0,0,0,0
7.82464e+17,like if you ` re crazy but loyal faithful ring,0,0,0,0,1,0,0,0,0,0,0
5.46807e+17,deep all lives matter,0,1,0,0,0,0,0,0,0,0,0
11439.0,i d kill to meet charlie sheen,0,1,0,0,0,0,0,0,0,0,0
5.84183e+16,check this out,0,1,0,0,0,0,0,0,0,0,0
6.59158e+17,commie black lives matter racist harasses,0,1,0,0,0,0,0,0,0,0,0
4.7484e+17,poverty is the grandchild of the absent of justice to majority and evil is the result of lack of god,0,0,0,1,0,0,1,0,0,0,0
5.94657e+17,hey guys person tipping hand and here is why gofundme shut down the fundraiser for the officers who killed freddie gray,0,1,0,0,0,0,0,0,0,0,0
5.90949e+17,i kind of want to make a live action mockumentary titled whatever happened to the streamfriends,0,1,0,0,0,0,0,0,0,0,0
6.98206e+17,good citizens disobey bad laws black lives matter,0,0,0,0,0,0,0,0,1,0,0
3.54274e+17,moral hazard and nature american southwest black lives matter forest service headwaters economics,0,1,0,0,0,0,0,0,0,0,0
5.46629e+17,blue lives matter black lives matter we all matter killing police it is nothing but sheer evil quit being filth what is the matter with you,0,1,0,0,0,0,0,0,0,0,0
5.95948e+17,as long as there is inequality abuse racism its unfair disrespectful insulting not to acknowledge black lives matter,0,0,0,0,0,0,1,0,0,0,0
8.40023e+17,notorious big hypnotize me,0,1,0,0,0,0,0,0,0,0,0
9978760000000000.0,lieing cheating rats who desever to roat in hell,0,0,0,1,0,0,1,0,0,0,0
7.24779e+17,tragic all lives matter i still can not comprehend the senselessness of brutality and violence,0,0,0,0,0,0,0,0,0,0,1
6.20732e+17,it is not about black white what about bi racial people learn from the past then lookforward all lives matter,0,1,0,0,0,0,0,0,0,0,0
8.30883e+17,congratulations to the national champions,0,1,0,0,0,0,0,0,0,0,0
16635.0,i ai not got no problem chicks goin on vacay to the states to be hoes just declare ya aids at the border when ya come back,0,1,0,0,0,0,0,0,0,0,0
5.44068e+16,how come there is no audio of saying shithole is it because he is smarter than obama to keep a gaffe from being recorded or is it because he just did not say it ude udd,0,1,0,0,0,0,0,0,0,0,0
7.43553e+17,sending unbaptized unborn to place distant from god causes revulsion all lives matter,0,0,0,1,0,0,0,0,0,0,0
1082.0,this vodka be having all the hoes bent over,0,0,0,1,0,0,0,0,0,0,0
2.63283e+17,after seeing the havoc it hath wrought feeling very lucky to have escaped ill effects of frankenstorm hope everyone recovers swiftly,0,0,0,0,0,1,0,0,0,0,1
5.95846e+17,i am not the same person at am and pm,0,1,0,0,0,0,0,0,0,0,0
6.71592e+17,dr molefi asante gave a speech about afrocentricity recently that does not sound much like all lives matter is asante a reverse racist,0,1,0,0,0,0,0,0,0,0,0
5.91547e+16,trump said more than things that were either totally false or broadly misleading before he had even spent a full year in office you are an ugly sad crew the damage you are doing to america is shocking,0,0,0,1,0,0,0,1,0,0,0
5.65356e+17,respect the movement black lives matter,0,1,0,0,0,0,0,0,0,0,0
3.4993e+17,supreme court finally got it right long live equality,1,0,0,0,0,0,0,0,0,0,0
5.87535e+17,too fast too furious lamborghini ferrari in beijing crash,0,1,0,0,0,0,0,0,0,0,0
2.62705e+17,levels of sandy intensity haahhah url,0,0,0,0,0,0,0,0,0,0,1
5.49836e+17,respect lives matter black lives matter all lives matter truth solving a problem listen edwardrari,0,1,0,0,0,0,0,0,0,0,0
6.09383e+17,liar liar racist abuser called police mckinney pool party mc kinney op mckinney black lives matter black twitter,0,0,0,0,0,0,1,0,0,0,0
7.427e+17,the latest adelaide tweet is late edition thanks to,0,1,0,0,0,0,0,0,0,0,0
5.90527e+17,i am going to hell for laughing so hard at this face with tears of joy face with tears of joy,0,1,0,0,0,0,0,0,0,0,0
5.92887e+17,simply astonishing photos from staff of baltimore riots,0,1,0,0,0,0,0,0,0,0,0
2.62989e+17,statue of liberty hurricanesandy for the idiots statueofliberty url,0,1,0,0,0,0,0,0,0,0,0
5.94613e+17,youngblood got it right freddie gray baltimore uprising end police brutality,0,0,0,0,1,0,0,0,0,0,0
13037.0,man i rather see the morning selfies of bitches who do not change they look with the case of the mondays then see the jay bey poster ijs,0,1,0,0,0,0,0,0,0,0,0
6249.0,fuck olive that bitch,0,1,0,0,0,0,0,0,0,0,0
6.26162e+17,can not unite bluejackiekoppell if you do not get the whole black lives matter vs all lives matter read this thanks kevinroose,0,1,0,0,0,0,0,0,0,0,0
7.50627e+17,all lives matter not just black lives,0,1,0,0,0,0,0,0,0,0,0
13613.0,nigga gone have to get a room like a bitch,0,1,0,0,0,0,0,0,0,0,0
5.95534e+17,c programme about what would happen if ukip wins ge does not even compare to labour led pakistani gang rape of children in rotherham,0,1,0,0,0,0,0,0,0,0,0
3.60779e+16,reminder when geraldo opened all capone us empty vault good times just like now at it again,0,1,0,0,0,0,0,0,0,0,0
2.6555e+17,at user i use to be a fan of yours amp the apprentice your smear campaign against our potus sickens me sandy,0,1,0,0,0,0,0,0,0,0,0
7.18502e+17,shameful a former president has to pander and grovel to a terrorist group like black lives matter trump,0,0,0,1,0,0,0,0,0,0,1
2.62998e+17,hahaha dear lord hurricanesandy url,0,1,0,0,0,0,0,0,0,0,0
7.54867e+17,we need to honor our heroes have unity bluelivesmatter baton rouge all lives matter black lives matter,0,0,0,0,1,0,0,0,0,0,0
7.36576e+17,he already blocked me what you expect from such losers idiots bullshit coward morons,0,0,0,1,0,0,0,0,0,0,0
9.96557e+16,ucstand proudly ud you ure a fraud,0,0,0,1,0,0,1,0,0,0,0
7.47292e+17,death is hard murder is worse justice cindy all lives matter le oa judge h you are not above the law,0,0,0,0,0,0,0,0,0,0,1
3521.0,only a ratchet bitch would,0,1,0,0,0,0,0,0,0,0,0
1.9738e+16,for honors for his unwavering commitment to equality and civil rights,1,0,0,0,0,0,0,0,0,0,0
5.40399e+17,stop breaking laws respect existence or expect resistance black lives matter eric garner,0,0,0,0,0,0,0,0,0,1,0
6.54093e+17,bringing into reason man is worst fears natural bigotry all lives matter stand with ahmed climate change omg,0,0,0,0,0,0,1,0,0,0,0
1.71859e+16,things uses incorrectly executive orders exclamation points women tanning beds eclipse eyewear quotations what else,0,0,0,0,0,0,0,0,1,0,0
1.19383e+16,woohoo more winning yesterday and last night and lloking forward to scotus today on janus decision i am starting to think more winning today thanks to our great president oconnell and gorsuch keep on maga,0,0,0,0,1,0,0,0,0,0,0
7.52897e+17,election black lives matter blue lives matter all lives matter taking on systemic racism and rebuilding trust and respect between law enforcement and the communities they serve will require all of us,0,1,0,0,0,0,0,0,0,0,0
14239.0,prejudice a preconceived awareness based on a majority of interactions the negative slant comes from libs self preservation is the basis,0,1,0,0,0,0,0,0,0,0,0
5.88876e+17,redux has been added this weekend see you there,0,1,0,0,0,0,0,0,0,0,0
3.60327e+16,eaters and baby blood drinkers expose them all stop siding with these devil worshipping and demons controlled ass holes the illuminati and all its friends and supporters now,0,0,0,1,0,0,0,0,0,0,0
8.24152e+17,the road to authoritarianism degrade free media neuter civil society undermine rule of law and do all thi,0,1,0,0,0,0,0,0,0,0,0
5.9213e+17,thousands on the streets of baltimore justice for freddie gray black lives matter,0,1,0,0,0,0,0,0,0,0,0
4728.0,because them niggas that told you bitch made they not real niggas or any kind of real,0,1,0,0,0,0,0,0,0,0,0
6.54113e+17,black lives matter protesters in seattle proved power of disrupting allies sanders response tonight on point b c of them dem debate,0,1,0,0,0,0,0,0,0,0,0
2.63637e+17,hurricanesandy destruction url,0,0,0,0,0,0,0,0,0,0,1
12336.0,jameis winston got benched for standing on a table and saying fuck her right in her pussy the irony is so deep you can use a shovel,0,1,0,0,0,0,0,0,0,0,0
8.39892e+17,very said but true remember that family and society will suffer bc if this our bad leadership and hardship,0,0,0,0,0,0,0,0,0,0,1
2.64382e+17,sending you all loving prayer and strength during these uncertain hours love prayer sandy hurricanesandy ff,0,0,0,0,0,1,0,0,0,0,0
7.24116e+17,homosexuality is a sin black twitter black lives matter african american israel united in christ bible hispanictwitter black jesus,0,0,0,1,0,0,0,0,0,0,0
310.0,these bitches love sosa,0,1,0,0,0,0,0,0,0,0,0
8.19982e+17,may allah punish you by oppressing my friend free batoul from prison,0,1,0,0,0,0,0,0,0,0,0
7.30269e+17,black lives matter endangers police and innocent in black communities,0,0,0,0,0,0,0,0,0,0,1
7.5154e+17,that is the prob a small group of minorities want to make it a race problem obey the law it is that simple all lives matter,0,0,0,0,0,0,0,0,0,1,0
2.63601e+17,sandy aftermath at user toxic mold at user food dangers at user co troubles url,0,0,0,0,0,0,0,0,0,0,1
6.57936e+17,praise god for friends for the ones who ve impacted our past the ones who love and encourage us,0,0,0,0,0,1,0,0,0,0,0
6673.0,do not you mean crowd not crows,0,1,0,0,0,0,0,0,0,0,0
5.94513e+17,baltimore uprising why everyone in baltimore hates the media,0,1,0,0,0,0,0,0,0,0,0
910.0,porn android iphone ipad sex xxx japanese young japanese girl is hairy cunt creampied,0,1,0,0,0,0,0,0,0,0,0
5.87509e+17,why i love cats red heart red heart,0,1,0,0,0,0,0,0,0,0,0
5.9402e+17,man who filmed freddie gray is arrest has now been targeted harrassed and now arrested wow yet the cops have not been,0,0,0,0,0,0,1,0,0,0,1
1.67033e+16,thank god the usa has a real president donald j trump the last one was just a useless comic celebrity,0,0,0,0,0,0,0,0,0,1,0
7.02979e+17,unfair justice here if they were charged for hate crime people would be going nuts all lives matter fresh eyes,0,0,0,0,0,0,1,0,0,0,0
5.52094e+17,top of a busy weekly schedule getting prepared for school my su su i want to live all lives matter,0,1,0,0,0,0,0,0,0,0,0
5.42558e+17,black lives are of sacred worth black lives matter,0,0,1,0,0,0,0,0,0,0,0
7.51606e+17,wake up america dallas police shootings appalling all lives matter pray for dallas pray for peace pray for america after evil racist murdered black people in church we blamed the confederate flag after evil anti white racist shoots cops we blame guns,0,0,0,0,0,0,0,0,0,0,1
4.74686e+16,is a traitor,0,1,0,0,0,0,0,0,0,0,0
6.11596e+17,christians being slaughtered by isis is not mass violence mr president charleston shooting all lives matter,0,0,0,0,0,0,0,0,0,0,1
6.92935e+17,without patience you can not endure the pain that accompanies the process of growing us into manifestations of god quote,0,0,1,0,0,0,0,0,0,0,0
5.2356e+16,this is what people think of you,0,1,0,0,0,0,0,0,0,0,0
2.62964e+17,ûïat user mitt romney thinks disaster relief should be a states rights issue url via at user sandy,0,0,0,0,0,0,1,0,0,0,0
1.09205e+16,is a shyster a fraud and a hypocrite,0,0,0,1,0,0,1,0,0,0,0
5.91836e+17,cops who severed freddie gray is spine call peaceful protesters of their actions a lynch mob ht,0,0,0,0,0,0,1,1,0,0,0
6.36245e+17,black lives matter movement is not about telling your kids to obey law enforcement,0,0,0,0,0,0,0,0,0,1,0
2.6317e+17,at user praying that god keeps you safe sandy,0,0,0,0,0,1,0,0,0,0,0
7.57693e+17,all lives matter does not exemplify the teachings of the god i was taught to follow reconsider,0,1,0,0,0,0,0,0,0,0,0
2.63109e+17,lorenzo langford should be ashamed very ashamed sandy,0,1,0,0,0,0,0,0,0,0,0
2.6421e+17,inspired by kindness people helping each other following superstorm sandy url,0,0,0,0,0,1,0,0,0,0,0
2.6326e+17,at user at user hope you guys didn t suffer to much damage from sandy,0,0,0,0,0,0,0,0,0,0,1
2.62941e+17,god sent sandy to punish the jersey shore sinners obviously hurricanesandy,0,1,0,0,0,0,0,0,0,0,0
7.03752e+17,hillary clinton will make anaheim a national incident hillary black lives matter candidate sociopathic race traitor pathological liar,0,0,0,0,0,0,0,1,0,0,0
6.68356e+16,owes u.s citizens $ that he paid to settle a never mind maga,0,1,0,0,0,0,0,0,0,0,0
5.93481e+17,baltimore protests and solidarity events planned in cities today baltimore uprising,0,1,0,0,0,0,0,0,0,0,0
8.2734e+17,humiliation or failure or some other calamity,0,1,0,0,0,0,0,0,0,0,0
7.55902e+17,democrat racists excusing black lives matter incitement of violence ignore the black lives matter cheering after that violence,0,0,0,0,0,0,0,0,0,0,1
5.93286e+17,fpitch in baltimore we re all freddie gray why most blacks face police aggression baltimore uprising htt,0,0,0,0,0,0,1,0,0,0,0
5.89548e+17,spring or nah smiling face with heart eyes sun yaaasss sun thumbs up medium dark skin tone brooklyn,0,1,0,0,0,0,0,0,0,0,0
603.0,will shank a bitch for ceviche,0,1,0,0,0,0,0,0,0,0,0
7.85155e+17,holy frick it would be my honor sir psn supyie,0,1,0,0,0,0,0,0,0,0,0
8.16586e+17,do we continue and carry on or strive back to qur an back to sunnah back to basics to understand and adhere to the islam of allaah swt,0,1,0,0,0,0,0,0,0,0,0
5.88334e+17,nsfw i have done a slight audio edit on is video enjoy,0,1,0,0,0,0,0,0,0,0,0
6.64292e+17,holy shit black lives matter sayhername ferguson,0,1,0,0,0,0,0,0,0,0,0
2.62978e+17,love love love artday sandy url,0,0,0,0,0,1,0,0,0,0,0
5.93024e+17,baltimore riots mixed feelings who is to blame besides the blatant racist laws in the dear ol us of a sigh raised fist dark skin tone keep ya head up,0,0,0,0,0,0,1,0,1,0,0
2.63648e+17,does obamacare aid hurricane victims find out what the affordable care act does for these families url family health,0,1,0,0,0,0,0,0,0,0,0
2.10981e+16,john kelly blame your boss for speaking about your son your heart should be broken heart at trump actions,0,0,0,0,0,0,0,0,1,0,0
649.0,if she can suck your dick with a dip in she is not only a keeper but a true redneck woman kim is dad,0,1,0,0,0,0,0,0,0,0,0
2.63313e+17,sandy and the literal expression of how traumas merge url photo at user at user images,0,0,0,0,0,0,0,0,0,0,1
6.11931e+17,call massacre what it is evil incarnate all lives matter,0,1,0,0,0,0,0,0,0,0,0
6.78414e+17,black lives matter we have systemic racism and injustice and inequities in our country that must be addressed,0,0,0,0,0,0,1,0,0,0,1
16514.0,you be smokin my dick bitch,0,1,0,0,0,0,0,0,0,0,0
6.25998e+17,why shld black lives matter trust the clintons on police prison racism reform when they exploited racism repeatedly,0,0,0,0,0,0,1,0,0,0,1
8.25662e+17,wait i thought you wanted me to be outraged at the unfair treatment of others please decide,0,0,0,0,0,0,1,0,0,0,0
5.20698e+17,appreciate those who love you serve those who need you forgive those who hurt you thank those who help you,0,0,1,0,0,1,0,0,0,0,0
5.88262e+17,have an event want to add it to the social n calendar free,0,1,0,0,0,0,0,0,0,0,0
5.88845e+17,problem solved problems but cassie ai not one,0,1,0,0,0,0,0,0,0,0,0
5.94934e+17,legit am gon na take a nap,0,1,0,0,0,0,0,0,0,0,0
2.63841e+17,at user at user at user at user does this kind of talk help or hurt the campaign seriously,0,1,0,0,0,0,0,0,0,0,0
