tweet_id,text,fair,amoral,pure,degradation,allegiance,care,cheating,betrayal,collapse,leadership,harm
5.46837e+17,justice for year old tamir rice black lives matter,1,0,0,0,0,0,0,0,0,0,0
2.63018e+17,i love all the political tweets today our prayers are with all those facing sandy oh and obama is a liar and a cheat do not trust him,0,0,0,0,0,1,1,0,1,0,0
1.92254e+16,not one man to tell a whole country to obey him,0,0,0,0,0,0,0,0,0,1,0
181.0,big booty hoes everywhere sheesh damn,0,1,0,0,0,0,0,0,0,0,0
6.72104e+17,i have got way obey the laws and do no crime simple black lives matter,0,0,0,0,0,0,0,0,0,1,0
7030080000000000.0,true patriot maga udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf,0,0,0,0,1,0,0,0,0,0,0
7.0872e+17,i have day boosters on affinity and creds days of boosters on drops and multipliers,0,1,0,0,0,0,0,0,0,0,0
6.30599e+17,holy fuck ferguson black lives matter,0,1,0,0,0,0,0,0,0,0,0
2.63071e+17,at user be safe and god bless,0,0,0,0,0,1,0,0,0,0,0
357.0,stacey dash won baddest bitch evaaaa,0,1,0,0,0,0,0,0,0,0,0
2.57299e+16,you have completely demoralized our nation which has left it vulnerable to attacks from many violent groups all on you,0,0,0,1,0,0,0,0,1,0,1
2.64821e+17,at user any truth to non union guys getting turned away that was shameful,0,0,0,0,0,0,1,0,0,0,0
2.87084e+16,you are beyond a wimp puppet who could not recognize leadership since you only obey lobbyists deep state globalist instructions china treated like king said he respects china is national pride as he is america first you did not listen,0,1,0,0,0,0,0,0,0,0,0
6.31296e+17,i love the devil wears prada holy shit,0,1,0,0,0,0,0,0,0,0,0
2.6294e+17,dear sandy love evan url,0,1,0,0,0,0,0,0,0,0,0
5.92078e+17,from above the justice for freddie gray rally live by of freddie gray,0,1,0,0,0,0,0,0,0,0,0
8.2802e+17,how come that we have not introduced zero tolerance towards stupidity yet,0,1,0,0,0,0,0,0,0,0,0
90929200000000.0,mr president put the military around our schools they exist to protect u.s first,0,0,0,0,0,1,0,0,0,0,0
5.90944e+17,lead officer in freddie gray arrest twice accused of domestic violence,0,0,0,0,0,0,0,0,1,0,0
7.19988e+16,is the demander in thief disgrace and despicable embarrassment to america and american people treasonous traitor and committed obstruction of justice meets with the enemy and scandal after scandal affairs with porn whores intimidation and violating the constitution,0,0,0,1,0,0,1,0,1,0,0
6.29033e+17,why does this not get air time i only see all lives matter in white response to black lives matter this is,0,1,0,0,0,0,0,0,0,0,0
5.32509e+17,it is our duty to glorify our maker by thanking him for all we have trusting him for all we need obeying all his revea,0,1,0,0,0,0,0,0,0,0,0
5.92483e+17,thx for the follow hit for cheap promo ttyl heart suit,0,1,0,0,0,0,0,0,0,0,0
7.77914e+17,as time goes on it gets harder and harder to forgive uneducated ignorant people between the internet and media racism is inexcusable,0,1,0,0,0,0,0,0,0,0,0
2.64084e+17,our families prayers amp thoughts go out to everyone affected by sandy may the kindness of others amp power of faith help to weather it,0,0,0,0,0,1,0,0,0,0,0
8.26887e+17,the face of terror is not the true faith of islam i stand with my muslim neighbors in love and solidarity,0,0,0,0,1,1,0,0,0,0,0
5.92789e+17,synopsis for espn is wwe behind the curtain special,0,1,0,0,0,0,0,0,0,0,0
3.11655e+16,thank for this,0,1,0,0,0,0,0,0,0,0,0
8.18631e+17,no american family should suffer at the hands of convicted foreign felons who defy deportation o reilly fac,0,0,0,0,0,0,0,0,0,0,1
5.93734e+17,the baltimore police are already trying to blame freddie gray for his own death peep the horse shit here,0,0,0,0,0,0,1,1,0,0,0
5.54108e+17,what the fuck is this man if you gon na destroy something make sure you know how to put it back together all lives matter,0,1,0,0,0,0,0,0,0,0,0
5.4134e+17,in solidarity hands up do not shoot black lives matter sikh,0,0,0,0,1,0,0,0,0,0,0
5.94353e+17,i just might have to do that,0,1,0,0,0,0,0,0,0,0,0
5.89356e+17,photo,0,1,0,0,0,0,0,0,0,0,0
2.65598e+17,at user price gouging looting and rage sandy crimes stories grow url good luck with their gun control laws and cops,0,0,0,0,0,0,1,0,0,0,0
6.23915e+17,you know i do not care for piers morgan but every person who is upset about the tag all lives matter are assholes,0,1,0,0,0,0,0,0,0,0,0
2.40843e+16,when,0,1,0,0,0,0,0,0,0,0,0
4.13343e+16,alabama voter fraud proof of election fraud was cheated with thousands of out of state jones supporters who illegally voted,0,0,0,0,0,0,1,0,0,0,0
9.6696e+16,despicable a disgrace to humanity,0,0,0,1,0,0,0,0,0,0,0
6.63231e+17,ahahahahaha holy shit black lives matter no lives matter,0,1,0,0,0,0,0,0,0,0,0
5.925e+17,freddie gray protester listen to me do not give them a reason,0,1,0,0,0,0,0,0,0,0,0
3.78045e+16,udd udefbryan singer tom hollander tami malek chaos,0,1,0,0,0,0,0,0,0,0,0
2.6301e+17,for each republican state rights governor who asks for federal assistance due to sandy i will kick a trick or treater in the face va,0,0,0,0,0,0,0,0,1,0,1
4.63397e+17,build a president true leadership takes the ability to demonstrate acceptance the courage to change the wisdom to know the difference,0,0,0,0,0,0,0,0,0,1,0
5.92543e+17,freddie gray another black martyr of police brutality who will be next handsup do not shoot black lives matter,0,1,0,0,0,0,0,0,0,0,0
2.63124e+17,has any religious nutjob claimed that sandy is god is wrath on gays or liberals inevitable gottafillcablenewstime,0,0,0,0,0,0,0,0,1,0,0
6.99231e+17,is hunts breaking of the jnr doctors equivalent to thatchers breaking the miners in that it is the demise of safe middleclassdom,0,1,0,0,0,0,0,0,0,0,0
5.92884e+17,god bless the men and women of the bcfd baltimore riots,0,0,0,0,0,1,0,0,0,0,0
6556.0,i know bitch,0,1,0,0,0,0,0,0,0,0,0
8706.0,chocolate cake is so trash,0,1,0,0,0,0,0,0,0,0,0
7.80778e+17,what does our god command of all people john,0,1,0,0,0,0,0,0,0,0,0
15618.0,when bitches talk about their bf,0,1,0,0,0,0,0,0,0,0,0
6.88924e+16,criminals obey laws like politicians honor their oath of office,0,0,0,0,0,0,1,0,0,0,0
5.90489e+17,a must have companion for beauty on the gofollow to enter for this amazing lancôme gwp,0,1,0,0,0,0,0,0,0,0,0
5.95057e+17,sit down rookie,0,1,0,0,0,0,0,0,0,0,0
938.0,tiki t i rough mock for the base of what will eventually be an ashtray tiki ti,0,1,0,0,0,0,0,0,0,0,0
7.82908e+17,xtrac showcases electric vehicle gearboxes mfg engineering t,0,1,0,0,0,0,0,0,0,0,0
3.78627e+16,worships at the altar of materialism and materialism christmas is his holiday not holy day,0,1,0,0,0,0,0,0,0,0,0
5.94185e+17,dozens of national guards are now occupying penn north in west baltimore baltimore uprising freddie gray,0,1,0,0,0,0,0,0,0,0,0
6.58617e+17,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,0
7.53061e+17,these kids talk about how they are niggas say shit like all lives matter and treat you like a fetish,0,0,0,1,0,0,0,0,0,0,0
5.46771e+17,what a leader kadijah aka shows real empathy for the human race all lives matter kadijah not just,0,1,0,0,0,0,0,0,0,0,0
5.92488e+17,pls help freddie gray is family no one prepares for this they are in need of any assistance you can offer,0,0,0,0,0,1,0,0,0,0,0
601.0,why would you wanna be the green ranger he is evil duh bitch,0,1,0,0,0,0,0,0,0,0,0
8.05968e+17,my head hurts so much from crying,0,1,0,0,0,0,0,0,0,0,0
3.60793e+16,remember the words of our patriot fathers fellow deplorables a a lock her up drain the swamp democrats gop,0,1,0,0,0,0,0,0,0,0,0
7.55333e+17,blm feminized homophiled neo socials liberals asif human pseudological liars trying to gayn unfair profits at expense of all time goods,0,0,0,0,0,0,1,0,0,0,0
2.14972e+16,america knows would not do anything to intentionally hurt in a soldier we pray he will hurt liberals but not soldiers lol,0,0,0,0,0,0,0,0,0,1,1
6.47282e+17,pope francis scolding congress with compassion humility restore democracy stand with ahmed black lives matter,0,0,0,0,0,1,0,0,0,0,0
7.5298e+17,commitment to peace healing and loving neighbors give us strength and patience portland pride all lives matter peace,0,0,1,0,0,1,0,0,0,0,0
6.07968e+17,hey corrupt politicians stop defending thugs they crime related to drug is alllivesmatter,0,0,0,0,0,0,1,0,0,0,0
5.86028e+17,we say black lives matter because we are the ones getting shot down by cops we already know other lives matter all lives matter is deflection,0,1,0,0,0,0,0,0,0,0,0
5.9219e+17,justice for rekia philly black lives matter,1,0,0,0,0,0,0,0,0,0,0
5.83713e+17,love rules stranger captures heartwarming act of kindness by restaurant all lives matter,0,0,0,0,0,1,0,0,0,0,0
8.21302e+17,long working hours and sleep deprivation can hit companies bottom lines and affect productivity,0,1,0,0,0,0,0,0,0,0,0
2.631e+17,tweets about being disappointed by sandy really upset me people died homes were damaged businesses were hurt let is not forget that,0,0,0,0,0,0,0,0,0,0,1
5.90354e+17,did you hear about the black man killed by police this month open season on black lives freddie gray,0,0,0,0,0,0,0,1,0,0,0
5.4686e+16,happy anniversary mr president thank you for being a strong brave determined focused leader and patriot for americans god bless amen udd udef udc udffb udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf udc uddfa udc uddf,0,0,0,0,1,0,0,0,0,1,0
243375000000000.0,good leaders must obey some issues from his people well done,0,0,0,0,1,0,0,0,0,1,0
9337.0,females use breast cancer awareness month as an excuse to be a hoe on social sites smh knowing damn well they know nothing about that shit,0,1,0,0,0,0,0,0,0,0,0
5.91452e+17,long island restaurant week begins this sunday april th be sure to get out and eat local support our local businesses,0,1,0,0,0,0,0,0,0,0,0
17185.0,i say if a girl got bodies or more and she or younger she a hoe this one not up for debate,0,1,0,0,0,0,0,0,0,0,0
5895.0,camels ostriches and zebras see you at the races vc camel races,0,1,0,0,0,0,0,0,0,0,0
8.19984e+17,the has shown to us that a person in authority decides which law to abide god save nigerians free batoul from p,0,0,0,0,0,0,0,0,0,1,0
6.75769e+17,boston calls for climate justice now d,1,0,0,0,0,0,0,0,0,0,0
12716.0,lifes a bitch and then ya die that is why we get high,0,1,0,0,0,0,0,0,0,0,0
5.43952e+17,black lives matter to people of integrity,0,1,0,0,0,0,0,0,0,0,0
3113.0,he loves juggling it all around it he loves the fast life i am sure he is already grinded on amcon hoes as well,0,1,0,0,0,0,0,0,0,0,0
5.40599e+17,preservation of one is own culture does not require contempt or disrespect for other cultures all lives matter,0,1,0,0,0,0,0,0,0,0,0
6.88597e+16,nothing had eroded my impression of the value of an ivy league education like discovering that went to an ivy league school udd ude,0,1,0,0,0,0,0,0,0,0,0
6.26716e+17,he is a muslim not a terrorist hate less love more all lives matter sandra bland love ig video life,0,1,0,0,0,0,0,0,0,0,0
5.66797e+17,islam sux all lives matter religion of peace wake up america,0,1,0,0,0,0,0,0,0,0,0
7.52668e+17,so is all lives matter an actual movement or do they just sit on social media troll,0,1,0,0,0,0,0,0,0,0,0
2.63391e+17,at user at user at user trumps romney in the big man ûªs ambitions or he ûªs being honest who knows,0,0,0,0,0,0,0,0,0,1,0
7.15179e+17,lovecraft by way of black lives matter holy shit,0,1,0,0,0,0,0,0,0,0,0
7.2647e+17,from to jacksonville is a jaguar jax draft,0,1,0,0,0,0,0,0,0,0,0
2.63129e+17,showing solidarity sandy url,0,0,0,0,1,0,0,0,0,0,0
5.93862e+17,if the ability to pursue happiness is a fundamental right it can not be preordained by birth baltimore uprising poverty economics lvt,0,0,0,0,0,0,1,0,0,0,0
156941000000000.0,poli sci prof dr david kimball says legislature has issued many subpoenas this is st for a sitting mo governor prof john ammann says expect attorney is to try to quash subpoena or eg could show up plead th but that could backfire mo gov,0,1,0,0,0,0,0,0,0,0,0
17030.0,when the nigga with the aux cord playin some trash shit,0,1,0,0,0,0,0,0,0,0,0
7.6386e+17,ought you not be so ashamed that you d resign already i owe pensioners only years arrears oshiomhole,0,1,0,0,0,0,0,0,0,0,0
7779.0,all i need is one i do not want the hoes,0,1,0,0,0,0,0,0,0,0,0
8.25891e+17,trump arrest george soros and close his organizations in our country sedition sorosforprison,0,1,0,0,0,0,0,0,0,0,0
5.4057e+17,peaceful civil disobedience now anger not working ferguson ukraine anywhere lets try love eric garner black lives matter remember dr king,0,0,0,0,0,0,0,0,1,0,0
6.53389e+17,respect no to racism london dstrkt london black lives matter,0,1,0,0,0,0,0,0,0,0,0
5.95005e+17,community gilmor homes freddie gray,0,1,0,0,0,0,0,0,0,0,0
5.90348e+17,wjz coming up a look inside the protest for freddie gray,0,1,0,0,0,0,0,0,0,0,0
8.32718e+17,hellish weather for angelenos la rain and wind our power was out too what about that drought,0,1,0,0,0,0,0,0,0,0,0
7112.0,adawg getcho ghetto booty up,0,1,0,0,0,0,0,0,0,0,0
148.0,if i do not get my dick sucked at yo party by a bad bitch i am fr gone set it off by,0,1,0,0,0,0,0,0,0,0,0
5.92473e+17,more killed by cop since freddie gray last sunday this year is every hours and you worry about traffic htt,0,0,0,0,0,0,1,1,0,0,0
1196.0,bitch what you gone say bitch for we are on the phone bitch cuz to the let these mfs know,0,1,0,0,0,0,0,0,0,0,0
14650.0,basic bitch tweet shit like no one to talk to times a day,0,1,0,0,0,0,0,0,0,0,0
5018.0,got it thanks hun i am a text u,0,1,0,0,0,0,0,0,0,0,0
2.64783e+17,truly pathetic that republicans would rather achieve political goals than see bipartisan teamwork on sandy url p is vote,0,0,0,0,0,0,0,0,1,0,0
2.63301e+17,footage of the east coast is chilling thankful for minimal damage but prayers go out to people who were affected much worse sandy,0,0,0,0,0,1,0,0,0,0,0
2.6449e+17,today is irony insensitive self righteous people calling other people insensitive and selfish for not agreeing with them figureitout sandy,0,0,0,0,0,0,0,1,0,0,0
16769.0,dumb bitch,0,1,0,0,0,0,0,0,0,0,0
5.92918e+17,in every situation there is good people and bad people do not assume everyone is the same end violence baltimore riots,0,0,0,0,1,0,0,0,0,0,0
5.57293e+17,mlk day we promote mentoring living in spirit of nonviolence with bobby tillman is mom all lives matter,0,0,0,0,0,1,0,0,0,0,0
5.88299e+17,truuu i stay on the move tho lol but you know you and maya started first so i had to dip outta athens too y all left me,0,1,0,0,0,0,0,0,0,0,0
3.8955e+16,the blatant hypocrisy and purposeful dismissal of the degenerate roy moore conduct is repulsive unforgivable by this infected gop congress they can not pretend to occupy any sense of some moral high ground ever,0,0,0,1,0,0,1,0,0,0,0
7.87784e+17,climatechange endangers ag natural resources that of the world is poor rely on for their livelihoods wfd,0,0,0,0,0,0,0,0,0,0,1
5.91747e+17,gaaaaaaaaawwwwwwwwwddddd wagon wednesday lawdd,0,1,0,0,0,0,0,0,0,0,0
4.64852e+16,the american people are coming to throw you out of their house the place you called a dump the white house and stop laundering our tax dollars back to yourself asshole,0,0,0,0,0,0,1,0,1,0,0
5.58724e+17,amen check out our all lives matter t shirt,0,1,0,0,0,0,0,0,0,0,0
5.91492e+17,off the grid at fort mason for robogames this weekend,0,1,0,0,0,0,0,0,0,0,0
2.62927e+17,god bless america so proud my fam is safe god bless our forces and coast guard your courage is unparalleled hurricanesandy get owned,0,0,0,0,1,1,0,0,0,0,0
14314.0,rino trash like see conservatives as the democrat party see blacks as their slave property top conservatives on tweeter,0,1,0,0,0,0,0,0,0,0,0
4.21147e+16,ss,0,1,0,0,0,0,0,0,0,0,0
5.9302e+17,baltimore riots state of emergency declared national guard activated curfew announced,0,1,0,0,0,0,0,0,0,0,0
5565.0,lol whatever we are fags,0,1,0,0,0,0,0,0,0,0,0
14085.0,padre yankee angel fans need to stfu,0,1,0,0,0,0,0,0,0,0,0
2.64004e+17,at user yes they do reveal character and both president obama and gov christie both showed theirs yesterday,0,0,0,0,0,0,0,0,0,1,0
2.58381e+17,at user at user i agree he is being stern not angry or yelling,0,1,0,0,0,0,0,0,0,0,0
6.92237e+17,understanding will come it is a gift from god for hearts that seek him and are striving for purity quote farrakhan,0,0,1,0,0,0,0,0,0,0,0
7.51839e+17,we want justice for molly macauley all lives matter,1,0,0,0,0,0,0,0,0,0,0
6.86227e+16,is a traitor,0,0,0,1,0,0,0,1,0,0,0
8923620000000000.0,they both need to suffer horrific pain and consequences,0,0,0,0,0,0,0,0,0,0,1
7.17298e+17,truth according to the christian faith is god is love for us in jesus christ therefore truth is a relationship,0,0,1,0,0,0,0,0,0,0,0
5.37091e+17,with liberty and justice for all black lives matter mike brown,1,0,0,0,0,0,0,0,0,0,0
5.43211e+17,end injustice black lives matter all lives matter equality for all,1,0,0,0,0,0,1,0,0,0,0
5.37072e+17,our justice system continues to perpetuate discrimination against people of color and that hurts all americans all lives matter,0,0,0,0,0,0,1,0,0,0,0
2.36788e+16,release the tupac and biggie files then i will be impressed jfk files opiod crisis,0,1,0,0,0,0,0,0,0,0,0
2.63393e+17,apparently gays amp obama are to blame for hurricanesandy yes all the gays got together amp used our rainbow powers to create frankenstorm,0,1,0,0,0,0,0,0,0,0,0
5.46741e+17,nypd lives matter all lives matter equitable justice is the only way to ensure security no justice no peace,1,0,0,0,0,0,0,0,0,0,0
13807.0,now i am listening to lil spook getting the good kinda sad imma be single this fall i know you will getting annoyed with me on your tl but aye,0,1,0,0,0,0,0,0,0,0,0
7.34444e+17,airbnb slapped with suit for alleged discrimination against black guests can someone say trouble,0,0,0,0,0,0,1,0,0,0,0
5.94875e+16,do you know what a disgrace and shame even mean you are the personification of all that is disgusting truth you are the most hated non president in history,0,0,0,1,0,0,0,0,0,0,0
5.65652e+16,can msm deliberately induce sedition be prosecuted se ubdi ubtion noun sedition plural noun seditions conduct or speech inciting people to rebel against the authority of a state synonyms rabble rousing incitement to rebel subversion troublemaking provocation rebellion,0,0,0,0,0,0,0,0,1,0,0
8.4344e+17,we need to courage to share the dreams that feel a heart bravery to express the hope that stirs our soul by,0,1,0,0,0,0,0,0,0,0,0
6.24617e+17,feeling helpless against police misconduct brutality all lives matter black lives matter civic education,0,1,0,0,0,0,0,0,0,0,0
2.64303e+17,it takes a special kind of scumbag to take advantage of people during a crisis and price gouge nj newjersey hurricanesandy sandy,0,0,0,0,0,0,1,0,0,0,0
2.6344e+17,at user at a time like this when the world is watching a civilized orderly recovery is a matter of national pride,0,0,0,0,1,0,0,0,0,0,0
6882.0,you still are a cunt,0,1,0,0,0,0,0,0,0,0,0
1033.0,hood hoes love harrell football team,0,1,0,0,0,0,0,0,0,0,0
5.89204e+17,black lives matter must hurt like hell have admit the truth tania harris,1,0,0,0,0,0,0,0,0,0,1
5.93275e+17,baby this ain t nothing but the truth baltimore uprising,0,1,0,0,0,0,0,0,0,0,0
2.6299e+17,breaking news god enraged by jersey shore reality tv shows warns of his wrath as he prepares to destroy the abomination sandy,0,0,0,0,0,0,0,0,0,0,1
5.93444e+17,holy shit i forgot how much i loved halo and how good i am at this shit,0,1,0,0,0,0,0,0,0,0,0
8.36853e+17,utterly disgraceful where is the scientific evidence that this mass slaughter is effective,0,0,0,0,0,0,0,0,0,0,1
6739080000000000.0,i am pretty convinced that is a russian operative and has been all along,0,0,0,0,0,0,1,0,0,0,0
2.63019e+17,sandy viciously defaces pizza hut the merciless power of nature url,0,0,0,0,0,0,0,0,0,0,1
12867.0,lmfao right you knew you was sidechick stop hating hoe,0,1,0,0,0,0,0,0,0,0,0
7.1593e+17,all l ives matter god bless all of our brave men women who put themselves in harms way protecting our country people and lives,0,0,0,0,0,1,0,0,0,0,0
5.43783e+17,standing in solidarity for equality peace justice black lives matter all lives matter millions march nyc,1,0,0,0,1,0,0,0,0,0,0
5.89896e+17,q a with oracle is mark hurd on ellison the cloud and bouncing back,0,1,0,0,0,0,0,0,0,0,0
6.73925e+17,love all do live right and obey the law all lives matter,0,0,0,0,0,0,0,0,0,1,0
281.0,bet not be no bitches kim bye,0,1,0,0,0,0,0,0,0,0,0
5.40305e+17,my faith teaches me that all lives matter every one of us has human dignity and worth everyone must be valued respected and heard,0,1,0,0,0,0,0,0,0,0,0
7.51301e+17,how is this even fucking possible in this day in age black lives matter all lives matter pray for america justice,0,1,0,0,0,0,0,0,0,0,0
5.91734e+17,not being buckled in caused an broken vertebrae freddie gray,0,0,0,0,0,0,1,0,0,0,0
5.95709e+17,freedom is not free respect all lives matter rip red nation rising,1,0,0,0,0,0,0,0,0,0,0
6.30283e+17,the seattle activists for black lives matter behaved horribly and caused unnecessary damage to the movement they do not speak for me,0,0,0,0,0,0,0,0,0,0,1
6.64541e+16,maybe but i am betting you have compassion and kindness unlike,0,0,0,1,0,0,0,0,0,0,0
6.54634e+17,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,0
6.82319e+17,prayer for that humanity will stand and protect human life black lives matters syrian lives matter unborn lives matter all lives matter,0,0,0,0,0,1,0,0,0,0,0
6.24321e+17,and they truly believe that they experience just as much injustice and abuse from law enforcement hence why all lives matter,0,0,0,0,0,0,1,0,0,0,0
5.91044e+17,rushing the gate baltimore freddie gray,0,1,0,0,0,0,0,0,0,0,0
3674.0,everybody knows that bitches love mullets pantiedropin,0,1,0,0,0,0,0,0,0,0,0
6.30827e+17,hillary is a force for racial justice black lives matter all lives matter,1,0,0,0,0,0,0,0,0,0,0
5.93323e+17,if arrested save all documentation jail gives you i have been charged for things that appear on no night of documentation baltimore uprising,0,1,0,0,0,0,0,0,0,0,0
4354.0,you never survive in da colored hood,0,1,0,0,0,0,0,0,0,0,0
7.08723e+17,follow our new civil disobedience movement unite boycotts black lives matter womens rights lgbt animal rights unions living wage usa,0,0,0,0,0,0,0,0,1,0,0
3.22648e+16,fantastic true patriot,0,0,0,0,1,0,0,0,0,1,0
2.62665e+17,dear hurricanesandy swerve bitch,0,1,0,0,0,0,0,0,0,0,0
2.65345e+17,thinking is distaster prolonged as a way of life displacement of vulnerable from social landscape an urban development syndrom sandy,0,1,0,0,0,0,0,0,0,0,0
1.89009e+16,i thought was going to make america great again udd ude,0,0,0,0,0,0,0,0,1,0,0
2.6311e+17,at user a true leader god bless the potus,0,0,0,0,0,1,0,0,0,1,0
6.30932e+17,njte i pray to mikey cera and ask him for the holiness to overcome the deep dark evil that is bfhs,0,1,0,0,0,0,0,0,0,0,0
11313.0,i want some cookies brownies and ice cream,0,1,0,0,0,0,0,0,0,0,0
7.51596e+17,did you catch em all face with tears of joy,0,1,0,0,0,0,0,0,0,0,0
5.96246e+17,every day look less is better,0,1,0,0,0,0,0,0,0,0,0
7.29483e+17,obama black lives matter threaten to kill trump and nothing said or done,0,0,0,0,0,0,0,0,0,0,1
6.05752e+17,respect black lives matter,0,1,0,0,0,0,0,0,0,0,0
1135.0,i hate girls who get drunk do not turn into hoes fvckin waste of alcohol,0,1,0,0,0,0,0,0,0,0,0
118.0,she really asked me that dead ass serious tho all i could say was bitch wheet lol,0,1,0,0,0,0,0,0,0,0,0
757.0,now playing great white once bitten twice shy on the arrow,0,0,0,0,0,0,0,0,0,0,1
5.12363e+16,see jobs jobs jobs money money money stop listening to that little weasel sessions and start listening to doctors and people in colorado and etc,0,1,0,0,0,0,0,0,0,0,0
8.2951e+17,war is a murderous act influencing fellow soldiers to act viciously even towards each other,0,0,0,0,0,0,0,0,0,0,1
5.87772e+17,guard strictly your habit of prayers especially the middle prayer and stand before allah in a devout frame of mind quran islam,0,0,1,0,0,0,0,0,0,0,0
6.38404e+17,body horror galore and oh yeah women are vile creatures yawn bite,0,0,0,1,0,0,0,0,0,0,0
89.0,i been kidnapped yo bitch,0,1,0,0,0,0,0,0,0,0,0
2.631e+17,hurricanesandy inshallah takes out all the racist infidels,0,1,0,0,0,0,0,0,0,0,0
6.38379e+17,real lives have been lost and they were not all black all lives matter,0,1,0,0,0,0,0,0,0,0,0
6.36957e+17,you d be amazed at the racist black lives matter posters saying she is a traitor and is too white to be listened to,0,0,0,0,0,0,1,1,0,0,0
5.47483e+16,welcome to the racist world trash son of nevada county sheriff sends threatening photos to teenaged girls school district city line up to defend cop and psychopath son please read and rt,0,0,0,1,0,0,0,0,0,0,1
6.36745e+17,rand paul said on hannity tonight that black lives matter should change its name,0,1,0,0,0,0,0,0,0,0,0
7.34568e+17,only help straight white abled cis women disregard black lives matter with all lives matter fetishize a culture with o advocating their rights,0,0,0,0,0,0,1,0,0,0,0
6.93163e+17,women are not things they are sacred justice or else farrakhan quote,1,0,1,0,0,0,0,0,0,0,0
8.04842e+17,is o to the cheerleaders for hanging out with waiting for you gomn,0,1,0,0,0,0,0,0,0,0,0
2.6303e+17,poor miss liberty sandy url,0,0,0,0,0,0,0,0,0,0,1
2.62276e+17,sandy vagina,0,1,0,0,0,0,0,0,0,0,0
5.93954e+17,casual america baltimore uprising,0,1,0,0,0,0,0,0,0,0,0
5.94213e+17,police brutality is not a systemic issue it is a heart problem freddie gray,0,1,0,0,0,0,0,0,0,0,0
2.62993e+17,holy mother of god ù ÷ ù ÷ � ùîû getting tipsy hurricanesandy suchabitch,0,1,0,0,0,0,0,0,0,0,0
6.34882e+17,justice justicefor jonathan ferrell black lives matter kerrick trial,1,0,0,0,0,0,0,0,0,0,0
2.6457e+17,major respect for at user manhassetrepresenting sandyhelp,0,1,0,0,0,0,0,0,0,0,0
7.51415e+17,if you tweet all lives matter even once unfollow me block me plz,0,1,0,0,0,0,0,0,0,0,0
4.36118e+16,a triumphant victory on taxes killing ocare mandate you are just doing what you said during campaign you are true blue to american people not the politicians that is why the dems fake media despise you american people that elected you work them non stop,1,0,0,0,1,0,0,0,0,1,0
5.93329e+17,hundreds in chicago take streets for baltimore freddie gray live stream chi baltimore,0,0,0,0,1,0,0,0,0,0,0
6.56486e+17,note to black lives matter physical intimidation is not civil disobedience,0,0,0,0,0,0,0,0,1,0,0
1.87974e+16,wrong to destroy aca millions will suffer from bad healthcare policies health jobs will be lost resist,0,0,0,0,0,0,0,0,1,0,1
6.30472e+17,black lives matter all lives matter usa justice law liberty liberty and justice for all except pitbull victims,1,0,0,0,0,0,0,0,0,0,0
4.39638e+16,indict drain the swamp law and order we the people demand justice lock them up,1,0,0,0,0,0,0,0,0,0,0
16082.0,niggas talk more than bitches these days outdoor pool party today,0,1,0,0,0,0,0,0,0,0,0
2.28277e+16,teach kindness to,0,0,0,0,0,1,0,0,0,0,0
5.91277e+17,rev cd witherspoon is calling on the pres to step down following lynch mob comment freddie gray,0,1,0,0,0,0,0,0,0,0,0
532.0,mam ren e doet in haar rol net of ze ongesteld is wat is ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit,0,1,0,0,0,0,0,0,0,0,0
8.20696e+17,i love those who love me and those who seek me diligently find me proverbs,0,1,0,0,0,0,0,0,0,0,0
5.37419e+17,poc solidarity roxbury black lives matter ferguson,0,0,0,0,1,0,0,0,0,0,0
5.53097e+17,justice must always be tempered by mercy compassion otherwise not justice merely revenge naacp bombing black lives matter,1,0,0,0,0,1,0,0,0,0,0
7.53337e+17,sending unbaptized unborn to place distant from god causes revulsion all lives matter,0,0,0,1,0,0,0,0,0,0,0
5.90767e+17,bandman bank roll ft certified red x tre factor dir wethepartysean full video out now,0,1,0,0,0,0,0,0,0,0,0
8054990000000000.0,you are a viscous and vile human being ice border,0,0,0,1,0,0,0,0,0,0,0
2.62367e+17,breaking at user declares romney a blowhard demands human sacrifice at altar of frankenstorm,0,1,0,0,0,0,0,0,0,0,0
5.37279e+17,they are trying to be apart of a movement that is not about them yet they are trying so hard to be apart of it stop it black lives matter,0,1,0,0,0,0,0,0,0,0,0
1.71389e+16,any insult or disrespect or disregard to a national symbol is disaffection disloyalty and treachery to the nation,0,0,0,0,1,0,0,0,0,0,0
2.63133e+17,so many heroes doin work during sandy much respect thoughts amp prayers to all those imperiled this too shall pass keep calm amp carry on,0,0,0,0,1,1,0,0,0,0,0
6.67952e+17,all lives matter respect and tolerate everybody and their ideologies,1,0,0,0,0,0,0,0,0,0,0
2.2613e+17,what are these,0,1,0,0,0,0,0,0,0,0,0
6.67305e+16,a great patriot lost followers on twitter lock out,0,0,0,0,1,0,0,0,0,0,0
